,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
556,202048,https://sofifa.com/player/202048/conor-coady/220002,C. Coady,Conor Coady,CB,79,81,17500000.0,80000.0,28,1993-02-25,186,80,110.0,Wolverhampton Wanderers,English Premier League,1.0,CB,16.0,,2015-07-03,2025.0,14,England,,,,Right,3,2,1,Low/High,Normal (185+),Yes,34600000.0,,"Solid Player, Leadership, Long Passer (AI), Team Player",47.0,58.0,75.0,67.0,79.0,75.0,67,51,74,81,56,62,60,62,85,79,41,51,48,80,54,68,84,78,74,64,70,78,50,71,60,80,83,79,74,8,15,10,12,8,,64+2,64+2,64+2,64,65,65,65,64,68+2,68+2,68+2,67+2,75+2,75+2,75+2,67+2,73+2,79+2,79+2,79+2,73+2,74+2,77+2,77+2,77+2,74+2,18+2,https://cdn.sofifa.net/players/202/048/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
44,231281,https://sofifa.com/player/231281/trent-alexander-arnold/220002,T. Alexander-Arnold,Trent Alexander-Arnold,RB,87,92,114000000.0,150000.0,22,1998-10-07,180,69,9.0,Liverpool,English Premier League,1.0,RB,66.0,,2015-10-07,2025.0,14,England,1318.0,SUB,22.0,Right,4,3,3,High/Medium,Unique,Yes,219500000.0,#Crosser,"Early Crosser, Long Passer (AI), Long Shot Taker (AI)",79.0,68.0,88.0,80.0,80.0,72.0,92,60,69,86,62,78,87,85,90,86,77,80,73,82,73,82,66,88,63,75,74,82,77,87,55,81,80,83,79,14,15,14,6,7,,75+3,75+3,75+3,80,79,79,79,80,81+3,81+3,81+3,82+3,84+3,84+3,84+3,82+3,84+3,83+3,83+3,83+3,84+3,83+3,78+3,78+3,78+3,83+3,19+3,https://cdn.sofifa.net/players/231/281/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
2352,238216,https://sofifa.com/player/238216/conor-gallagher/220002,C. Gallagher,Conor Gallagher,CM,74,82,9500000.0,53000.0,21,2000-02-06,182,74,1799.0,Crystal Palace,English Premier League,1.0,LCM,23.0,Chelsea,,2022.0,14,England,,,,Right,2,3,1,Medium/Medium,Normal (170-185),No,,,,71.0,69.0,70.0,73.0,61.0,66.0,64,68,48,74,48,75,60,53,73,74,64,76,67,74,68,73,57,79,60,76,68,69,73,74,54,65,54,70,50,7,6,15,9,9,,69+2,69+2,69+2,72,72,72,72,72,73+2,73+2,73+2,72+2,74+2,74+2,74+2,72+2,68+2,69+2,69+2,69+2,68+2,66+2,63+2,63+2,63+2,66+2,15+2,https://cdn.sofifa.net/players/238/216/22_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
273,234378,https://sofifa.com/player/234378/declan-rice/220002,D. Rice,Declan Rice,"CDM, CM",82,87,43000000.0,69000.0,22,1999-01-14,185,80,19.0,West Ham United,English Premier League,1.0,LDM,41.0,,2016-06-29,2024.0,14,England,1318.0,CDM,4.0,Right,3,2,1,Medium/High,Normal (185+),Yes,84900000.0,,"Leadership, Long Passer (AI)",66.0,53.0,71.0,74.0,81.0,79.0,50,42,71,82,40,75,58,53,80,79,64,68,53,77,61,70,74,84,76,60,82,83,54,75,71,80,80,83,80,8,11,14,5,9,,64+2,64+2,64+2,66,68,68,68,66,71+2,71+2,71+2,70+2,76+2,76+2,76+2,70+2,76+2,81+2,81+2,81+2,76+2,76+2,79+2,79+2,79+2,76+2,16+2,https://cdn.sofifa.net/players/234/378/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
118,206517,https://sofifa.com/player/206517/jack-grealish/220002,J. Grealish,Jack Grealish,"LW, LM, CAM",84,85,50500000.0,180000.0,25,1995-09-10,180,81,10.0,Manchester City,English Premier League,1.0,LW,10.0,,2021-08-05,2027.0,14,England,1318.0,SUB,7.0,Right,3,4,3,High/Medium,Unique,Yes,97200000.0,#Dribbler,"Flair, Playmaker (AI), Technical Dribbler (AI)",80.0,76.0,83.0,88.0,46.0,64.0,81,77,36,85,72,89,78,74,82,88,81,79,85,79,84,76,36,80,61,80,60,44,81,85,58,88,48,49,43,11,6,11,10,13,,75+3,75+3,75+3,83,82,82,82,83,84+1,84+1,84+1,83+2,80+3,80+3,80+3,83+2,68+3,67+3,67+3,67+3,68+3,64+3,53+3,53+3,53+3,64+3,18+3,https://cdn.sofifa.net/players/206/517/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
102,183711,https://sofifa.com/player/183711/jordan-henderson/220002,J. Henderson,Jordan Henderson,"CDM, CM",84,84,29500000.0,140000.0,31,1990-06-17,182,80,9.0,Liverpool,English Premier League,1.0,RCM,14.0,,2011-06-09,2025.0,14,England,1318.0,SUB,8.0,Right,3,3,3,High/High,Normal (170-185),Yes,54600000.0,#Engine,"Leadership, Early Crosser, Long Passer (AI), Team Player",66.0,74.0,83.0,79.0,78.0,81.0,82,73,65,85,71,78,80,74,87,83,67,66,69,85,68,77,78,86,78,75,83,81,78,80,64,82,79,81,76,7,13,7,9,13,,76+3,76+3,76+3,78,78,78,78,78,79+3,79+3,79+3,80+3,82+2,82+2,82+2,80+3,80+3,82+2,82+2,82+2,80+3,79+3,79+3,79+3,79+3,79+3,19+3,https://cdn.sofifa.net/players/183/711/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
27,202652,https://sofifa.com/player/202652/raheem-sterling/220002,R. Sterling,Raheem Sterling,"LW, RW",88,89,107500000.0,290000.0,26,1994-12-08,170,69,10.0,Manchester City,English Premier League,1.0,SUB,7.0,,2015-07-14,2023.0,14,England,1318.0,LW,10.0,Right,3,4,4,High/Medium,Unique,Yes,206900000.0,"#Speedster, #Dribbler, #Acrobat","Flair, Speed Dribbler (AI)",91.0,82.0,79.0,87.0,45.0,66.0,79,85,46,83,67,87,79,72,69,86,95,88,94,90,93,78,57,79,64,83,59,30,91,82,67,78,47,53,47,15,12,12,15,9,,81+3,81+3,81+3,87,86,86,86,87,86+3,86+3,86+3,85+3,78+3,78+3,78+3,85+3,69+3,64+3,64+3,64+3,69+3,65+3,55+3,55+3,55+3,65+3,21+3,https://cdn.sofifa.net/players/202/652/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
357,224081,https://sofifa.com/player/224081/kalvin-phillips/220002,K. Phillips,Kalvin Phillips,"CDM, CM, CB",81,85,32500000.0,82000.0,25,1995-12-02,178,72,8.0,Leeds United,English Premier League,1.0,CDM,23.0,,2014-07-01,2024.0,14,England,1318.0,RCM,14.0,Right,3,3,2,Medium/High,Stocky (170-185),Yes,64200000.0,,"Dives Into Tackles (AI), Long Passer (AI), Team Player",67.0,65.0,76.0,75.0,78.0,82.0,70,62,65,80,55,73,62,71,82,79,69,66,72,76,72,75,82,85,78,67,86,77,66,74,58,78,79,82,77,8,8,8,12,14,,70+2,70+2,70+2,72,72,72,72,72,74+2,74+2,74+2,74+2,77+2,77+2,77+2,74+2,77+2,80+2,80+2,80+2,77+2,76+2,78+2,78+2,78+2,76+2,18+2,https://cdn.sofifa.net/players/224/081/22_120.png,https://cdn.sofifa.net/teams/8/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
508,246669,https://sofifa.com/player/246669/bukayo-saka/220002,B. Saka,Bukayo Saka,"RM, LM, LB",80,88,45500000.0,50000.0,19,2001-09-05,178,65,1.0,Arsenal,English Premier League,1.0,LM,7.0,,2018-09-14,2025.0,14,England,1318.0,SUB,16.0,Left,3,3,2,High/Medium,Lean (170-185),Yes,95600000.0,,"Team Player, Technical Dribbler (AI)",84.0,68.0,76.0,82.0,65.0,64.0,79,69,45,79,63,84,76,69,63,80,86,82,83,76,83,68,54,77,58,65,66,68,78,79,64,73,65,69,67,7,8,13,9,13,,71+2,71+2,71+2,79,77,77,77,79,78+2,78+2,78+2,79+2,75+2,75+2,75+2,79+2,75+2,71+2,71+2,71+2,75+2,73+2,66+2,66+2,66+2,73+2,17+2,https://cdn.sofifa.net/players/246/669/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
193,233064,https://sofifa.com/player/233064/mason-mount/220002,M. Mount,Mason Mount,"CAM, CM, RW",83,89,58500000.0,120000.0,22,1999-01-10,178,70,5.0,Chelsea,English Premier League,1.0,RW,19.0,,2016-01-10,2024.0,14,England,1318.0,LCM,19.0,Right,4,3,3,High/High,Lean (170-185),Yes,119900000.0,#Engine,"Long Shot Taker (AI), Technical Dribbler (AI)",74.0,79.0,84.0,83.0,55.0,65.0,82,79,59,86,75,82,81,83,83,85,77,71,80,84,76,81,54,86,54,82,68,59,81,83,60,84,54,57,41,11,12,13,8,12,,77+3,77+3,77+3,82,81,81,81,82,83+3,83+3,83+3,82+3,81+3,81+3,81+3,82+3,71+3,71+3,71+3,71+3,71+3,68+3,60+3,60+3,60+3,68+3,19+3,https://cdn.sofifa.net/players/233/064/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
139,237692,https://sofifa.com/player/237692/phil-foden/220002,P. Foden,Philip Foden,"CAM, LW, CM",84,92,94500000.0,125000.0,21,2000-05-28,171,69,10.0,Manchester City,English Premier League,1.0,SUB,47.0,,2016-07-01,2024.0,14,England,1318.0,RW,20.0,Left,3,4,3,High/Medium,Lean (170-185),Yes,193700000.0,"#Dribbler, #Acrobat","Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",84.0,78.0,80.0,87.0,56.0,57.0,75,79,47,84,59,86,73,59,78,88,86,82,90,83,91,82,49,79,44,77,64,59,82,84,64,82,58,59,47,8,15,6,10,13,,77+3,77+3,77+3,83,83,83,83,83,84+3,84+3,84+3,83+3,81+3,81+3,81+3,83+3,72+3,70+3,70+3,70+3,72+3,68+3,59+3,59+3,59+3,68+3,19+3,https://cdn.sofifa.net/players/237/692/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
252,220697,https://sofifa.com/player/220697/james-maddison/220002,J. Maddison,James Maddison,"CAM, CM",82,85,41500000.0,100000.0,24,1996-11-23,175,73,95.0,Leicester City,English Premier League,1.0,CAM,10.0,,2018-06-20,2024.0,14,England,,,,Right,4,4,1,High/Medium,Lean (170-185),Yes,82000000.0,,"Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot",75.0,78.0,84.0,84.0,54.0,60.0,81,75,35,84,70,84,85,84,82,86,78,72,86,76,83,83,54,74,51,80,68,44,80,87,74,84,59,65,42,11,14,14,12,14,,74+2,74+2,74+2,81,80,80,80,81,82+2,82+2,82+2,81+2,80+2,80+2,80+2,81+2,69+2,69+2,69+2,69+2,69+2,65+2,57+2,57+2,57+2,65+2,20+2,https://cdn.sofifa.net/players/220/697/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
9,202126,https://sofifa.com/player/202126/harry-kane/220002,H. Kane,Harry Kane,ST,90,90,129500000.0,240000.0,27,1993-07-28,188,89,18.0,Tottenham Hotspur,English Premier League,1.0,ST,10.0,,2010-07-28,2024.0,14,England,1318.0,ST,9.0,Right,5,3,4,High/High,Unique,Yes,246100000.0,"#Distance Shooter, #Clinical Finisher","Leadership, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot",70.0,91.0,83.0,83.0,47.0,83.0,80,94,86,85,88,83,83,65,86,85,65,74,71,92,70,91,79,83,85,86,80,44,94,87,91,91,50,36,38,8,10,11,14,11,,88+2,88+2,88+2,84,86,86,86,84,85+3,85+3,85+3,84+3,82+3,82+3,82+3,84+3,67+3,68+3,68+3,68+3,67+3,64+3,61+3,61+3,61+3,64+3,20+3,https://cdn.sofifa.net/players/202/126/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
94,231677,https://sofifa.com/player/231677/marcus-rashford/220002,M. Rashford,Marcus Rashford,"LM, ST",85,89,77500000.0,150000.0,23,1997-10-31,186,70,11.0,Manchester United,English Premier League,1.0,SUB,10.0,,2014-07-01,2023.0,14,England,1318.0,SUB,11.0,Right,3,5,3,High/Medium,Unique,Yes,149200000.0,#Dribbler,"Power Free-Kick, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Team Player",90.0,84.0,79.0,84.0,43.0,77.0,80,83,68,80,73,86,83,76,71,84,86,93,84,84,75,92,74,86,75,81,73,42,83,81,84,80,45,38,33,11,6,15,7,14,,83+3,83+3,83+3,84,84,84,84,84,83+3,83+3,83+3,83+3,77+3,77+3,77+3,83+3,67+3,64+3,64+3,64+3,67+3,63+3,57+3,57+3,57+3,63+3,18+3,https://cdn.sofifa.net/players/231/677/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
546,196978,https://sofifa.com/player/196978/callum-wilson/220002,C. Wilson,Callum Wilson,ST,79,79,17500000.0,53000.0,29,1992-02-27,180,66,13.0,Newcastle United,English Premier League,1.0,RS,9.0,,2020-09-07,2024.0,14,England,,,,Right,3,4,2,High/Medium,Normal (170-185),Yes,33300000.0,,Injury Prone,80.0,78.0,66.0,78.0,41.0,77.0,61,82,78,72,71,78,63,45,62,79,77,83,75,79,72,77,70,76,79,68,74,40,83,70,83,79,36,40,27,10,15,8,10,6,,79,79,79,76,78,78,78,76,76+2,76+2,76+2,75+2,70+2,70+2,70+2,75+2,59+2,59+2,59+2,59+2,59+2,57+2,55+2,55+2,55+2,57+2,18+2,https://cdn.sofifa.net/players/196/978/22_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
